id,date,store_nbr,item_nbr,unit_sales,onpromotion
2841,2024-11-12,2,13,5.66,0
2842,2024-11-12,2,14,2.34,0
2843,2024-11-12,3,1,10.57,0
2844,2024-11-12,3,2,8.32,0
2845,2024-11-12,3,3,6.47,0
2846,2024-11-12,3,4,10.42,0
2847,2024-11-12,3,5,10.9,0
2848,2024-11-12,3,6,10.61,0
2849,2024-11-12,3,7,6.02,0
2850,2024-11-12,3,8,8.7,0
2851,2024-11-12,3,9,6.62,0
2852,2024-11-12,3,10,7.3,0
2853,2024-11-12,3,11,4.55,0
2854,2024-11-12,3,12,4.75,0
2855,2024-11-12,3,13,5.29,0
2856,2024-11-12,3,14,2.45,0
2857,2024-11-14,1,1,7.04,0
2858,2024-11-14,1,2,8.74,0
2859,2024-11-14,1,3,12.79,0
2860,2024-11-14,1,4,7.67,1
2861,2024-11-14,1,5,13.84,0
2862,2024-11-14,1,6,7.48,1
2863,2024-11-14,1,7,8.64,0
2864,2024-11-14,1,8,9.01,0
2865,2024-11-14,1,9,9.41,0
2866,2024-11-14,1,10,5.6,0
2867,2024-11-14,1,11,7.99,1
2868,2024-11-14,1,12,4.76,0
2869,2024-11-14,1,13,5.35,1
2870,2024-11-14,1,14,3.78,0
2871,2024-11-14,2,1,8.63,1
2872,2024-11-14,2,2,8.71,0
2873,2024-11-14,2,3,7.03,0
2874,2024-11-14,2,4,7.88,0
2875,2024-11-14,2,5,9.26,0
2876,2024-11-14,2,6,6.22,0
2877,2024-11-14,2,7,4.74,0
2878,2024-11-14,2,8,5.57,0
2879,2024-11-14,2,9,11.5,0
2880,2024-11-14,2,10,7.51,0
2881,2024-11-14,2,11,4.63,0
2882,2024-11-14,2,12,6.22,0
2883,2024-11-14,2,13,8.63,0
2884,2024-11-14,2,14,4.5,0
2885,2024-11-14,3,1,10.3,0
2886,2024-11-14,3,2,11.52,0
2887,2024-11-14,3,3,5.65,1
2888,2024-11-14,3,4,5.05,0
2889,2024-11-14,3,5,10.39,0
2890,2024-11-14,3,6,9.15,0
2891,2024-11-14,3,7,12.32,0
2892,2024-11-14,3,8,11.29,0
2893,2024-11-14,3,9,7.18,0
2894,2024-11-14,3,10,7.77,0
2895,2024-11-14,3,11,7.23,0
2896,2024-11-14,3,12,5.68,0
2897,2024-11-14,3,13,8.72,1
2898,2024-11-14,3,14,3.98,1
2899,2024-11-16,1,1,8.44,0
2900,2024-11-16,1,2,12.25,0
2901,2024-11-16,1,3,10.45,1
2902,2024-11-16,1,4,8.72,0
2903,2024-11-16,1,5,10.13,0
2904,2024-11-16,1,6,12.83,0
2905,2024-11-16,1,7,11.42,0
2906,2024-11-16,1,8,13.45,0
2907,2024-11-16,1,9,15.08,0
2908,2024-11-16,1,10,12.15,0
2909,2024-11-16,1,11,10.35,0
2910,2024-11-16,1,12,9.41,0
2911,2024-11-16,1,13,7.9,0
2912,2024-11-16,1,14,4.01,0
2913,2024-11-16,2,1,11.19,0
2914,2024-11-16,2,2,10.31,0
2915,2024-11-16,2,3,12.13,0
2916,2024-11-16,2,4,11.75,0
2917,2024-11-16,2,5,10.58,1
2918,2024-11-16,2,6,5.84,0
2919,2024-11-16,2,7,9.68,1
2920,2024-11-16,2,8,7.03,0
2921,2024-11-16,2,9,12.85,0
2922,2024-11-16,2,10,8.75,0
2923,2024-11-16,2,11,7.0,0
2924,2024-11-16,2,12,9.16,1
2925,2024-11-16,2,13,5.62,0
2926,2024-11-16,2,14,2.88,0
2927,2024-11-16,3,1,13.62,0
2928,2024-11-16,3,2,11.59,0
2929,2024-11-16,3,3,8.85,0
2930,2024-11-16,3,4,8.02,0
2931,2024-11-16,3,5,7.06,1
2932,2024-11-16,3,6,13.58,1
2933,2024-11-16,3,7,8.41,1
2934,2024-11-16,3,8,15.08,1
2935,2024-11-16,3,9,9.39,0
2936,2024-11-16,3,10,9.87,0
2937,2024-11-16,3,11,9.43,0
2938,2024-11-16,3,12,5.63,1
2939,2024-11-16,3,13,11.16,1
2940,2024-11-16,3,14,6.9,0
2941,2024-11-18,1,1,12.39,0
2942,2024-11-18,1,2,10.17,0
2943,2024-11-18,1,3,6.7,0
2944,2024-11-18,1,4,9.68,1
2945,2024-11-18,1,5,12.18,0
2946,2024-11-18,1,6,12.28,1
2947,2024-11-18,1,7,6.04,0
2948,2024-11-18,1,8,8.1,0
2949,2024-11-18,1,9,13.72,1
2950,2024-11-18,1,10,7.09,0
2951,2024-11-18,1,11,7.29,0
2952,2024-11-18,1,12,7.41,0
2953,2024-11-18,1,13,6.58,0
2954,2024-11-18,1,14,3.68,0
2955,2024-11-18,2,1,9.18,0
2956,2024-11-18,2,2,8.9,0
2957,2024-11-18,2,3,9.76,0
2958,2024-11-18,2,4,9.11,0
2959,2024-11-18,2,5,11.6,1
2960,2024-11-18,2,6,13.24,1
2961,2024-11-18,2,7,11.56,1
2962,2024-11-18,2,8,6.88,0
2963,2024-11-18,2,9,12.88,1
2964,2024-11-18,2,10,7.47,0
2965,2024-11-18,2,11,9.83,1
2966,2024-11-18,2,12,5.28,0
2967,2024-11-18,2,13,7.04,0
2968,2024-11-18,2,14,3.74,0
2969,2024-11-18,3,1,10.62,0
2970,2024-11-18,3,2,5.82,0
2971,2024-11-18,3,3,6.3,0
2972,2024-11-18,3,4,6.52,0
2973,2024-11-18,3,5,10.31,0
2974,2024-11-18,3,6,7.25,0
2975,2024-11-18,3,7,10.45,0
2976,2024-11-18,3,8,13.07,1
2977,2024-11-18,3,9,10.3,0
2978,2024-11-18,3,10,7.41,0
2979,2024-11-18,3,11,7.3,0
2980,2024-11-18,3,12,6.58,0
2981,2024-11-18,3,13,5.3,0
2982,2024-11-18,3,14,2.92,0
2983,2024-11-20,1,1,10.58,0
2984,2024-11-20,1,2,10.37,0
2985,2024-11-20,1,3,11.61,0
2986,2024-11-20,1,4,12.2,0
2987,2024-11-20,1,5,14.08,1
2988,2024-11-20,1,6,6.1,0
2989,2024-11-20,1,7,12.66,0
2990,2024-11-20,1,8,6.33,0
2991,2024-11-20,1,9,11.34,0
2992,2024-11-20,1,10,5.1,0
2993,2024-11-20,1,11,9.35,0
2994,2024-11-20,1,12,4.33,0
2995,2024-11-20,1,13,10.22,0
2996,2024-11-20,1,14,4.43,0
2997,2024-11-20,2,1,9.6,0
2998,2024-11-20,2,2,4.2,0
2999,2024-11-20,2,3,10.47,0
3000,2024-11-20,2,4,9.27,0
3001,2024-11-20,2,5,8.97,0
3002,2024-11-20,2,6,7.59,0
3003,2024-11-20,2,7,5.3,0
3004,2024-11-20,2,8,8.15,0
3005,2024-11-20,2,9,6.53,0
3006,2024-11-20,2,10,6.72,0
3007,2024-11-20,2,11,5.44,0
3008,2024-11-20,2,12,7.42,0
3009,2024-11-20,2,13,8.11,0
3010,2024-11-20,2,14,4.74,1
3011,2024-11-20,3,1,5.83,0
3012,2024-11-20,3,2,5.75,0
3013,2024-11-20,3,3,11.78,1
3014,2024-11-20,3,4,5.67,0
3015,2024-11-20,3,5,11.85,0
3016,2024-11-20,3,6,6.15,0
3017,2024-11-20,3,7,10.49,0
3018,2024-11-20,3,8,11.81,0
3019,2024-11-20,3,9,7.94,1
3020,2024-11-20,3,10,8.8,0
3021,2024-11-20,3,11,8.56,0
3022,2024-11-20,3,12,8.14,0
3023,2024-11-20,3,13,5.58,0
3024,2024-11-20,3,14,5.08,0
3025,2024-11-22,1,1,10.02,0
3026,2024-11-22,1,2,13.7,1
3027,2024-11-22,1,3,12.24,0
3028,2024-11-22,1,4,6.6,0
3029,2024-11-22,1,5,9.78,0
3030,2024-11-22,1,6,12.98,0
3031,2024-11-22,1,7,6.29,0
3032,2024-11-22,1,8,10.55,0
3033,2024-11-22,1,9,7.6,0
3034,2024-11-22,1,10,9.9,0
3035,2024-11-22,1,11,6.21,0
3036,2024-11-22,1,12,8.08,0
3037,2024-11-22,1,13,4.11,0
3038,2024-11-22,1,14,3.98,0
3039,2024-11-22,2,1,8.94,0
3040,2024-11-22,2,2,9.69,0
3041,2024-11-22,2,3,9.21,0
3042,2024-11-22,2,4,6.94,0
3043,2024-11-22,2,5,9.85,0
3044,2024-11-22,2,6,12.24,1
3045,2024-11-22,2,7,10.32,0
3046,2024-11-22,2,8,7.88,0
3047,2024-11-22,2,9,7.89,0
3048,2024-11-22,2,10,5.13,0
3049,2024-11-22,2,11,6.45,0
3050,2024-11-22,2,12,4.11,0
3051,2024-11-22,2,13,6.04,0
3052,2024-11-22,2,14,6.18,0
3053,2024-11-22,3,1,9.24,1
3054,2024-11-22,3,2,13.93,1
3055,2024-11-22,3,3,13.66,1
3056,2024-11-22,3,4,8.63,0
3057,2024-11-22,3,5,5.76,1
3058,2024-11-22,3,6,7.11,0
3059,2024-11-22,3,7,7.8,0
3060,2024-11-22,3,8,7.5,0
3061,2024-11-22,3,9,11.83,0
3062,2024-11-22,3,10,3.93,0
3063,2024-11-22,3,11,7.01,0
3064,2024-11-22,3,12,5.68,0
3065,2024-11-22,3,13,5.13,0
3066,2024-11-22,3,14,2.82,0
3067,2024-11-26,1,1,9.35,0
3068,2024-11-26,1,2,9.29,0
3069,2024-11-26,1,3,10.67,0
3070,2024-11-26,1,4,13.02,0
3071,2024-11-26,1,5,13.48,0
3072,2024-11-26,1,6,10.27,0
3073,2024-11-26,1,7,11.5,1
3074,2024-11-26,1,8,8.03,0
3075,2024-11-26,1,9,5.88,0
3076,2024-11-26,1,10,7.44,0
3077,2024-11-26,1,11,5.19,0
3078,2024-11-26,1,12,9.63,0
3079,2024-11-26,1,13,10.57,1
3080,2024-11-26,1,14,3.53,0
3081,2024-11-26,2,1,7.03,0
3082,2024-11-26,2,2,9.82,0
3083,2024-11-26,2,3,8.27,1
3084,2024-11-26,2,4,5.59,0
3085,2024-11-26,2,5,10.52,0
3086,2024-11-26,2,6,10.55,0
3087,2024-11-26,2,7,6.8,0
3088,2024-11-26,2,8,10.25,0
3089,2024-11-26,2,9,9.16,0
3090,2024-11-26,2,10,5.04,0
3091,2024-11-26,2,11,5.99,0
3092,2024-11-26,2,12,6.23,0
3093,2024-11-26,2,13,7.9,0
3094,2024-11-26,2,14,3.67,0
3095,2024-11-26,3,1,7.04,0
3096,2024-11-26,3,2,11.5,1
3097,2024-11-26,3,3,10.25,0
3098,2024-11-26,3,4,12.26,1
3099,2024-11-26,3,5,8.0,0
3100,2024-11-26,3,6,11.04,0
3101,2024-11-26,3,7,8.91,0
3102,2024-11-26,3,8,11.38,0
3103,2024-11-26,3,9,7.73,0
3104,2024-11-26,3,10,7.93,1
3105,2024-11-26,3,11,6.07,0
3106,2024-11-26,3,12,10.07,1
3107,2024-11-26,3,13,5.84,0
3108,2024-11-26,3,14,6.02,1
3109,2024-11-28,1,1,6.52,0
3110,2024-11-28,1,2,8.59,0
3111,2024-11-28,1,3,15.42,1
3112,2024-11-28,1,4,6.84,0
3113,2024-11-28,1,5,11.76,0
3114,2024-11-28,1,6,9.74,0
3115,2024-11-28,1,7,10.4,0
3116,2024-11-28,1,8,9.52,1
3117,2024-11-28,1,9,5.65,0
3118,2024-11-28,1,10,4.96,0
3119,2024-11-28,1,11,6.36,0
3120,2024-11-28,1,12,6.65,0
3121,2024-11-28,1,13,9.44,0
3122,2024-11-28,1,14,6.26,0
3123,2024-11-28,2,1,7.98,0
3124,2024-11-28,2,2,9.57,0
3125,2024-11-28,2,3,6.21,0
3126,2024-11-28,2,4,7.34,0
3127,2024-11-28,2,5,10.09,0
3128,2024-11-28,2,6,9.85,0
3129,2024-11-28,2,7,8.55,0
3130,2024-11-28,2,8,7.01,0
3131,2024-11-28,2,9,5.38,0
3132,2024-11-28,2,10,6.66,0
3133,2024-11-28,2,11,6.93,0
3134,2024-11-28,2,12,2.79,0
3135,2024-11-28,2,13,6.44,1
3136,2024-11-28,2,14,4.14,0
3137,2024-11-28,3,1,13.07,1
3138,2024-11-28,3,2,7.76,0
3139,2024-11-28,3,3,11.2,0
3140,2024-11-28,3,4,8.96,0
3141,2024-11-28,3,5,5.78,0
3142,2024-11-28,3,6,14.16,1
3143,2024-11-28,3,7,10.61,0
3144,2024-11-28,3,8,7.79,0
3145,2024-11-28,3,9,9.21,0
3146,2024-11-28,3,10,4.54,0
3147,2024-11-28,3,11,5.1,0
3148,2024-11-28,3,12,7.66,0
3149,2024-11-28,3,13,9.36,0
3150,2024-11-28,3,14,3.77,0
3151,2024-11-30,1,1,17.75,1
3152,2024-11-30,1,2,7.31,0
3153,2024-11-30,1,3,12.32,0
3154,2024-11-30,1,4,11.86,0
3155,2024-11-30,1,5,10.9,0
3156,2024-11-30,1,6,13.99,0
3157,2024-11-30,1,7,8.24,1
3158,2024-11-30,1,8,8.68,1
3159,2024-11-30,1,9,6.89,0
3160,2024-11-30,1,10,6.51,0
3161,2024-11-30,1,11,9.74,0
3162,2024-11-30,1,12,11.46,0
3163,2024-11-30,1,13,6.45,0
3164,2024-11-30,1,14,3.25,0
3165,2024-11-30,2,1,9.94,0
3166,2024-11-30,2,2,6.01,0
3167,2024-11-30,2,3,6.83,0
3168,2024-11-30,2,4,11.68,0
3169,2024-11-30,2,5,9.03,0
3170,2024-11-30,2,6,10.56,0
3171,2024-11-30,2,7,7.65,0
3172,2024-11-30,2,8,8.59,1
3173,2024-11-30,2,9,9.91,0
3174,2024-11-30,2,10,5.54,1
3175,2024-11-30,2,11,9.35,0
3176,2024-11-30,2,12,8.48,0
3177,2024-11-30,2,13,4.77,0
3178,2024-11-30,2,14,6.42,0
3179,2024-11-30,3,1,7.8,0
3180,2024-11-30,3,2,12.74,0
3181,2024-11-30,3,3,9.46,0
3182,2024-11-30,3,4,11.48,0
3183,2024-11-30,3,5,8.03,0
3184,2024-11-30,3,6,13.2,1
3185,2024-11-30,3,7,12.35,0
3186,2024-11-30,3,8,8.1,1
3187,2024-11-30,3,9,10.36,0
3188,2024-11-30,3,10,4.87,0
3189,2024-11-30,3,11,5.45,1
3190,2024-11-30,3,12,6.98,1
3191,2024-11-30,3,13,7.92,0
3192,2024-11-30,3,14,3.86,0
3193,2024-12-02,1,1,8.48,0
3194,2024-12-02,1,2,9.85,0
3195,2024-12-02,1,3,6.95,0
3196,2024-12-02,1,4,6.95,1
3197,2024-12-02,1,5,6.3,0
3198,2024-12-02,1,6,5.45,0
3199,2024-12-02,1,7,11.43,0
3200,2024-12-02,1,8,8.06,0
3201,2024-12-02,1,9,9.46,0
3202,2024-12-02,1,10,7.44,0
3203,2024-12-02,1,11,5.88,0
3204,2024-12-02,1,12,4.12,0
3205,2024-12-02,1,13,8.76,0
3206,2024-12-02,1,14,3.88,0
3207,2024-12-02,2,1,6.73,0
3208,2024-12-02,2,2,8.39,0
3209,2024-12-02,2,3,9.12,1
3210,2024-12-02,2,4,9.42,0
3211,2024-12-02,2,5,10.73,0
3212,2024-12-02,2,6,5.81,1
3213,2024-12-02,2,7,6.26,0
3214,2024-12-02,2,8,9.86,0
3215,2024-12-02,2,9,7.34,0
3216,2024-12-02,2,10,6.62,0
3217,2024-12-02,2,11,7.51,0
3218,2024-12-02,2,12,3.03,0
3219,2024-12-02,2,13,8.01,0
3220,2024-12-02,2,14,5.28,1
3221,2024-12-02,3,1,7.94,0
3222,2024-12-02,3,2,7.85,0
3223,2024-12-02,3,3,6.67,0
3224,2024-12-02,3,4,10.11,0
3225,2024-12-02,3,5,9.25,0
3226,2024-12-02,3,6,6.83,0
3227,2024-12-02,3,7,9.98,0
3228,2024-12-02,3,8,8.45,1
3229,2024-12-02,3,9,7.67,0
3230,2024-12-02,3,10,6.3,0
3231,2024-12-02,3,11,7.01,0
3232,2024-12-02,3,12,8.1,0
3233,2024-12-02,3,13,4.96,0
3234,2024-12-02,3,14,3.19,0
3235,2024-12-04,1,1,11.05,0
3236,2024-12-04,1,2,11.36,1
3237,2024-12-04,1,3,8.12,1
3238,2024-12-04,1,4,7.36,0
3239,2024-12-04,1,5,7.74,0
3240,2024-12-04,1,6,6.96,1
3241,2024-12-04,1,7,7.52,0
3242,2024-12-04,1,8,5.84,0
3243,2024-12-04,1,9,8.05,0
3244,2024-12-04,1,10,6.91,0
3245,2024-12-04,1,11,4.45,0
3246,2024-12-04,1,12,7.36,0
3247,2024-12-04,1,13,4.99,0
3248,2024-12-04,1,14,2.76,0
3249,2024-12-04,2,1,6.84,0
3250,2024-12-04,2,2,8.09,0
3251,2024-12-04,2,3,9.48,0
3252,2024-12-04,2,4,6.47,0
3253,2024-12-04,2,5,8.23,0
3254,2024-12-04,2,6,8.46,1
3255,2024-12-04,2,7,8.34,0
3256,2024-12-04,2,8,8.03,0
3257,2024-12-04,2,9,5.68,0
3258,2024-12-04,2,10,5.88,0
3259,2024-12-04,2,11,7.63,1
3260,2024-12-04,2,12,7.31,0
3261,2024-12-04,2,13,5.59,0
3262,2024-12-04,2,14,4.24,0
3263,2024-12-04,3,1,5.22,0
3264,2024-12-04,3,2,5.69,0
3265,2024-12-04,3,3,9.01,0
3266,2024-12-04,3,4,5.5,0
3267,2024-12-04,3,5,8.01,0
3268,2024-12-04,3,6,7.4,0
3269,2024-12-04,3,7,11.59,0
3270,2024-12-04,3,8,6.6,1
3271,2024-12-04,3,9,8.74,0
3272,2024-12-04,3,10,5.97,0
3273,2024-12-04,3,11,5.91,0
3274,2024-12-04,3,12,8.32,0
3275,2024-12-04,3,13,6.68,0
3276,2024-12-04,3,14,4.83,0
3277,2024-12-06,1,1,8.11,0
3278,2024-12-06,1,2,9.67,0
3279,2024-12-06,1,3,9.96,0
3280,2024-12-06,1,4,9.82,0
3281,2024-12-06,1,5,8.5,0
3282,2024-12-06,1,6,5.6,0
3283,2024-12-06,1,7,8.81,0
3284,2024-12-06,1,8,5.45,0
3285,2024-12-06,1,9,12.44,1
3286,2024-12-06,1,10,8.32,0
3287,2024-12-06,1,11,6.36,0
3288,2024-12-06,1,12,5.45,0
3289,2024-12-06,1,13,6.16,0
3290,2024-12-06,1,14,3.5,0
3291,2024-12-06,2,1,6.51,0
3292,2024-12-06,2,2,8.75,0
3293,2024-12-06,2,3,8.89,0
3294,2024-12-06,2,4,8.82,0
3295,2024-12-06,2,5,6.96,0
3296,2024-12-06,2,6,8.58,0
3297,2024-12-06,2,7,4.7,0
3298,2024-12-06,2,8,9.3,0
3299,2024-12-06,2,9,5.92,1
3300,2024-12-06,2,10,3.61,0
3301,2024-12-06,2,11,5.59,0
3302,2024-12-06,2,12,5.25,0
3303,2024-12-06,2,13,7.89,0
3304,2024-12-06,2,14,5.33,1
3305,2024-12-06,3,1,11.23,1
3306,2024-12-06,3,2,10.23,0
3307,2024-12-06,3,3,10.47,0
3308,2024-12-06,3,4,6.94,0
3309,2024-12-06,3,5,8.51,0
3310,2024-12-06,3,6,6.93,0
3311,2024-12-06,3,7,6.13,0
3312,2024-12-06,3,8,7.6,0
3313,2024-12-06,3,9,9.25,0
3314,2024-12-06,3,10,6.15,0
3315,2024-12-06,3,11,6.45,0
3316,2024-12-06,3,12,8.03,0
3317,2024-12-06,3,13,6.24,0
3318,2024-12-06,3,14,2.93,0
3319,2024-12-10,1,1,9.33,0
3320,2024-12-10,1,2,9.68,1
3321,2024-12-10,1,3,7.1,1
3322,2024-12-10,1,4,6.49,0
3323,2024-12-10,1,5,7.8,0
3324,2024-12-10,1,6,8.22,0
3325,2024-12-10,1,7,8.0,1
3326,2024-12-10,1,8,8.38,0
3327,2024-12-10,1,9,13.61,1
3328,2024-12-10,1,10,9.17,1
3329,2024-12-10,1,11,8.15,1
3330,2024-12-10,1,12,5.55,0
3331,2024-12-10,1,13,5.75,0
3332,2024-12-10,1,14,4.95,0
3333,2024-12-10,2,1,10.46,1
3334,2024-12-10,2,2,9.91,0
3335,2024-12-10,2,3,8.71,0
3336,2024-12-10,2,4,10.04,0
3337,2024-12-10,2,5,8.71,0
3338,2024-12-10,2,6,7.69,1
3339,2024-12-10,2,7,3.98,0
3340,2024-12-10,2,8,6.27,0
3341,2024-12-10,2,9,10.47,0
3342,2024-12-10,2,10,7.03,0
3343,2024-12-10,2,11,6.89,0
3344,2024-12-10,2,12,2.86,0
3345,2024-12-10,2,13,7.21,1
3346,2024-12-10,2,14,3.78,0
3347,2024-12-10,3,1,10.76,0
3348,2024-12-10,3,2,5.36,0
3349,2024-12-10,3,3,8.6,0
3350,2024-12-10,3,4,10.6,0
3351,2024-12-10,3,5,11.82,0
3352,2024-12-10,3,6,6.37,1
3353,2024-12-10,3,7,6.34,0
3354,2024-12-10,3,8,6.43,0
3355,2024-12-10,3,9,10.01,1
3356,2024-12-10,3,10,4.79,0
3357,2024-12-10,3,11,5.87,0
3358,2024-12-10,3,12,4.14,0
3359,2024-12-10,3,13,8.12,0
3360,2024-12-10,3,14,3.64,0
3361,2024-12-12,1,1,10.03,0
3362,2024-12-12,1,2,10.24,0
3363,2024-12-12,1,3,7.33,0
3364,2024-12-12,1,4,7.16,0
3365,2024-12-12,1,5,7.34,1
3366,2024-12-12,1,6,12.83,0
3367,2024-12-12,1,7,9.62,0
3368,2024-12-12,1,8,5.59,0
3369,2024-12-12,1,9,8.08,0
3370,2024-12-12,1,10,6.99,0
3371,2024-12-12,1,11,8.4,0
3372,2024-12-12,1,12,5.03,0
3373,2024-12-12,1,13,4.02,0
3374,2024-12-12,1,14,3.32,0
3375,2024-12-12,2,1,10.8,0
3376,2024-12-12,2,2,7.52,0
3377,2024-12-12,2,3,6.78,0
3378,2024-12-12,2,4,8.38,0
3379,2024-12-12,2,5,5.21,0
3380,2024-12-12,2,6,8.86,0
3381,2024-12-12,2,7,9.47,0
3382,2024-12-12,2,8,7.74,0
3383,2024-12-12,2,9,8.09,1
3384,2024-12-12,2,10,2.3,0
3385,2024-12-12,2,11,7.96,0
3386,2024-12-12,2,12,5.07,0
3387,2024-12-12,2,13,5.65,0
3388,2024-12-12,2,14,5.23,0
3389,2024-12-12,3,1,5.14,0
3390,2024-12-12,3,2,5.7,0
3391,2024-12-12,3,3,6.27,0
3392,2024-12-12,3,4,10.37,0
3393,2024-12-12,3,5,5.5,0
3394,2024-12-12,3,6,7.91,1
3395,2024-12-12,3,7,5.93,0
3396,2024-12-12,3,8,5.16,0
3397,2024-12-12,3,9,6.68,1
3398,2024-12-12,3,10,3.64,0
3399,2024-12-12,3,11,7.53,0
3400,2024-12-12,3,12,3.78,0
3401,2024-12-12,3,13,4.76,0
3402,2024-12-12,3,14,4.25,0
3403,2024-12-14,1,1,10.34,0
3404,2024-12-14,1,2,9.93,0
3405,2024-12-14,1,3,7.69,0
3406,2024-12-14,1,4,11.45,0
3407,2024-12-14,1,5,6.51,0
3408,2024-12-14,1,6,9.75,0
3409,2024-12-14,1,7,10.14,0
3410,2024-12-14,1,8,6.04,0
3411,2024-12-14,1,9,13.55,0
3412,2024-12-14,1,10,7.43,0
3413,2024-12-14,1,11,6.91,0
3414,2024-12-14,1,12,10.75,1
3415,2024-12-14,1,13,8.75,1
3416,2024-12-14,1,14,4.39,0
3417,2024-12-14,2,1,5.76,0
3418,2024-12-14,2,2,7.67,0
3419,2024-12-14,2,3,10.36,0
3420,2024-12-14,2,4,8.36,0
3421,2024-12-14,2,5,6.92,0
3422,2024-12-14,2,6,6.18,0
3423,2024-12-14,2,7,7.82,1
3424,2024-12-14,2,8,6.75,0
3425,2024-12-14,2,9,10.43,0
3426,2024-12-14,2,10,8.57,0
3427,2024-12-14,2,11,6.2,0
3428,2024-12-14,2,12,9.54,1
3429,2024-12-14,2,13,6.44,0
3430,2024-12-14,2,14,2.42,0
3431,2024-12-14,3,1,7.15,0
3432,2024-12-14,3,2,12.27,0
3433,2024-12-14,3,3,9.79,0
3434,2024-12-14,3,4,5.12,1
3435,2024-12-14,3,5,5.98,0
3436,2024-12-14,3,6,6.86,1
3437,2024-12-14,3,7,9.22,1
3438,2024-12-14,3,8,9.86,0
3439,2024-12-14,3,9,11.22,0
3440,2024-12-14,3,10,9.65,1
3441,2024-12-14,3,11,9.15,0
3442,2024-12-14,3,12,10.46,1
3443,2024-12-14,3,13,7.45,0
3444,2024-12-14,3,14,4.61,0
3445,2024-12-16,1,1,7.05,0
3446,2024-12-16,1,2,10.71,0
3447,2024-12-16,1,3,12.79,0
3448,2024-12-16,1,4,8.42,0
3449,2024-12-16,1,5,7.4,0
3450,2024-12-16,1,6,14.59,1
3451,2024-12-16,1,7,7.02,0
3452,2024-12-16,1,8,9.9,0
3453,2024-12-16,1,9,8.09,0
3454,2024-12-16,1,10,5.11,0
3455,2024-12-16,1,11,8.18,0
3456,2024-12-16,1,12,6.97,0
3457,2024-12-16,1,13,4.43,0
3458,2024-12-16,1,14,4.43,0
3459,2024-12-16,2,1,7.52,0
3460,2024-12-16,2,2,9.28,0
3461,2024-12-16,2,3,5.59,0
3462,2024-12-16,2,4,5.57,0
3463,2024-12-16,2,5,11.23,1
3464,2024-12-16,2,6,11.1,1
3465,2024-12-16,2,7,6.31,0
3466,2024-12-16,2,8,7.37,0
3467,2024-12-16,2,9,6.86,0
3468,2024-12-16,2,10,5.86,0
3469,2024-12-16,2,11,5.59,0
3470,2024-12-16,2,12,2.7,0
3471,2024-12-16,2,13,3.94,0
3472,2024-12-16,2,14,2.98,0
3473,2024-12-16,3,1,7.88,0
3474,2024-12-16,3,2,6.68,0
3475,2024-12-16,3,3,8.31,0
3476,2024-12-16,3,4,9.72,0
3477,2024-12-16,3,5,13.2,1
3478,2024-12-16,3,6,5.78,0
3479,2024-12-16,3,7,10.55,0
3480,2024-12-16,3,8,9.56,0
3481,2024-12-16,3,9,6.87,0
3482,2024-12-16,3,10,8.61,0
3483,2024-12-16,3,11,4.16,0
3484,2024-12-16,3,12,4.67,0
3485,2024-12-16,3,13,4.33,0
3486,2024-12-16,3,14,4.36,0
3487,2024-12-18,1,1,6.44,0
3488,2024-12-18,1,2,9.04,0
3489,2024-12-18,1,3,9.22,1
3490,2024-12-18,1,4,6.52,0
3491,2024-12-18,1,5,10.29,0
3492,2024-12-18,1,6,13.48,1
3493,2024-12-18,1,7,8.45,0
3494,2024-12-18,1,8,10.46,0
3495,2024-12-18,1,9,8.88,0
3496,2024-12-18,1,10,4.65,0
3497,2024-12-18,1,11,8.77,1
3498,2024-12-18,1,12,7.48,0
3499,2024-12-18,1,13,5.22,0
3500,2024-12-18,1,14,6.19,0
3501,2024-12-18,2,1,8.35,0
3502,2024-12-18,2,2,7.72,0
3503,2024-12-18,2,3,5.67,0
3504,2024-12-18,2,4,8.83,0
3505,2024-12-18,2,5,8.9,0
3506,2024-12-18,2,6,5.13,0
3507,2024-12-18,2,7,10.01,0
3508,2024-12-18,2,8,6.96,0
3509,2024-12-18,2,9,6.02,0
3510,2024-12-18,2,10,4.91,0
3511,2024-12-18,2,11,7.28,0
3512,2024-12-18,2,12,9.47,1
3513,2024-12-18,2,13,3.67,0
3514,2024-12-18,2,14,3.61,0
3515,2024-12-18,3,1,6.77,0
3516,2024-12-18,3,2,8.8,1
3517,2024-12-18,3,3,9.57,0
3518,2024-12-18,3,4,7.49,1
3519,2024-12-18,3,5,5.07,0
3520,2024-12-18,3,6,4.01,0
3521,2024-12-18,3,7,9.06,0
3522,2024-12-18,3,8,6.65,0
3523,2024-12-18,3,9,7.75,1
3524,2024-12-18,3,10,5.4,0
3525,2024-12-18,3,11,4.51,0
3526,2024-12-18,3,12,3.54,0
3527,2024-12-18,3,13,5.14,0
3528,2024-12-18,3,14,3.91,1
3529,2024-12-20,1,1,8.4,0
3530,2024-12-20,1,2,6.34,0
3531,2024-12-20,1,3,11.85,0
3532,2024-12-20,1,4,9.46,0
3533,2024-12-20,1,5,9.74,1
3534,2024-12-20,1,6,5.2,0
3535,2024-12-20,1,7,8.73,0
3536,2024-12-20,1,8,8.89,0
3537,2024-12-20,1,9,9.36,0
3538,2024-12-20,1,10,6.45,0
